detector_ms,tracker_ms,kalman_ms
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.04,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.07,0.09
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.06,0.06
823.13,0.04,0.09
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.07
0.00,0.08,0.08
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.07,0.11
0.00,0.03,0.07
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.03,0.09
0.00,0.05,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.06,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.05,0.09
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.03,0.05
825.51,0.04,0.06
0.00,0.05,0.07
0.00,0.07,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.06,0.06
0.00,0.03,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.05,0.09
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.07,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.09,0.07
0.00,0.07,0.07
0.00,0.07,0.08
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.11
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.03,0.06
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.06,0.08
0.00,0.06,0.07
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.08,0.10
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
873.24,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.11
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.10,0.14
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.06,0.09
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
886.22,0.07,0.08
0.00,0.09,0.08
0.00,0.05,0.07
0.00,0.05,0.07
0.00,0.04,0.07
0.00,0.07,0.07
0.00,0.03,0.06
0.00,0.06,0.06
0.00,0.03,0.08
0.00,0.06,0.09
0.00,0.03,0.06
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.08,0.07
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.06,0.05
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.06,0.05
0.00,0.03,0.06
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.04,0.10
0.00,0.03,0.08
0.00,0.04,0.08
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.04,0.06
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.04,0.08
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.08,0.08
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.07,0.09
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.06,0.09
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.06,0.05
0.00,0.04,0.10
1382.76,0.09,0.10
0.00,0.08,0.11
0.00,0.13,0.09
0.00,0.09,0.07
0.00,0.11,0.09
0.00,0.05,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.09,0.07
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.07,0.06
0.00,0.08,0.08
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
1063.99,0.14,0.08
0.00,0.12,0.11
0.00,0.14,0.09
0.00,0.09,0.08
0.00,0.08,0.07
0.00,0.09,0.06
0.00,0.07,0.07
0.00,0.11,0.07
0.00,0.09,0.06
0.00,0.07,0.06
0.00,0.05,0.09
0.00,0.09,0.08
0.00,0.09,0.07
0.00,0.07,0.09
0.00,0.09,0.07
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.03,0.07
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.08,0.06
0.00,0.03,0.07
0.00,0.06,0.05
0.00,0.03,0.07
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.08,0.07
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.10,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.09,0.08
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.03,0.08
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.09,0.07
0.00,0.05,0.05
938.86,0.08,0.07
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.07,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.06,0.07
0.00,0.08,0.07
0.00,0.06,0.05
0.00,0.07,0.09
0.00,0.06,0.05
0.00,0.05,0.09
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.09,0.07
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.08,0.07
0.00,0.05,0.06
0.00,0.06,0.05
0.00,0.06,0.05
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.09,0.07
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.08,0.08
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.07,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.07,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.08,0.08
0.00,0.10,0.06
0.00,0.05,0.06
0.00,0.08,0.05
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.10,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.12,0.07
0.00,0.10,0.06
0.00,0.08,0.05
0.00,0.07,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.08,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.08,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.03,0.08
0.00,0.09,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.04,0.08
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.05,0.07
867.62,0.07,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.10,0.08
0.00,0.10,0.09
0.00,0.06,0.07
0.00,0.04,0.08
0.00,0.05,0.08
0.00,0.05,0.08
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.05,0.09
0.00,0.03,0.06
0.00,0.05,0.08
0.00,0.06,0.07
0.00,0.05,0.10
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.06,0.10
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.07,0.10
0.00,0.05,0.08
0.00,0.03,0.09
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.11,0.06
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.07,0.06
0.00,0.03,0.05
0.00,0.06,0.06
0.00,0.06,0.07
